,entry_date,property_type,Tipology,Condition,Location,Price,areas_sqm,euros/sqm,Latitude,Longitude
1811,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",274500,98 ,2801,40.633333,-8.6525
1812,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",274500,98 ,2801,40.633333,-8.6525
1813,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",390000,105,3714,40.633333,-8.6525
1814,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",248500,110,2259,40.633333,-8.6525
1815,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,126,1706,40.633333,-8.6525
1816,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",307500,108,2847,40.633333,-8.6525
1817,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",377500,118,3199,40.633333,-8.6525
1818,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",307500,108,2847,40.633333,-8.6525
1819,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",269000,100,2690,40.633333,-8.6525
1820,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",280000,98 ,2857,40.633333,-8.6525
1821,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",210000,78 ,2692,40.633333,-8.6525
1822,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",184000,87 ,2115,40.633333,-8.6525
1823,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",239000,87 ,2747,40.633333,-8.6525
1824,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,98 ,2398,40.633333,-8.6525
1825,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",137000,110,1245,40.633333,-8.6525
1826,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,84 ,2738,40.633333,-8.6525
1827,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,82 ,2927,40.633333,-8.6525
1828,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",139000,77 ,1805,40.633333,-8.6525
1829,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
1830,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,62 ,2903,40.633333,-8.6525
1831,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
1832,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",189900,105,1809,40.633333,-8.6525
1833,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,52 ,4423,40.633333,-8.6525
1834,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,52 ,4519,40.633333,-8.6525
1835,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,40.633333,-8.6525
1836,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,82 ,2927,40.633333,-8.6525
1837,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",239000,191,1251,40.633333,-8.6525
1838,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,98 ,2398,40.633333,-8.6525
1839,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,40.633333,-8.6525
1840,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",325000,108,3009,40.633333,-8.6525
1841,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",185000,130,1423,40.633333,-8.6525
1842,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",155000,100,1550,40.633333,-8.6525
1843,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,100,2150,40.633333,-8.6525
1844,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",234900,92 ,2553,40.633333,-8.6525
1845,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",279000,123,2268,40.633333,-8.6525
1846,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,52 ,4519,40.633333,-8.6525
1847,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",165000,120,1375,40.633333,-8.6525
1848,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",155000,68 ,2279,40.633333,-8.6525
1849,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",135000,75 ,1800,40.633333,-8.6525
1850,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,73 ,2945,40.633333,-8.6525
1851,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
1852,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",220000,85 ,2588,40.633333,-8.6525
1853,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,85 ,2706,40.633333,-8.6525
1854,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,54 ,3333,40.633333,-8.6525
1855,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",274500,108,2542,40.633333,-8.6525
1856,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",307500,109,2821,40.633333,-8.6525
1857,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",150000,95 ,1579,40.633333,-8.6525
1858,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,82 ,2927,40.633333,-8.6525
1859,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",184000,87 ,2115,40.633333,-8.6525
1860,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",178000,64 ,2781,40.633333,-8.6525
1861,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,40.633333,-8.6525
1862,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",250000,55 ,4545,40.633333,-8.6525
1863,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",270000,84 ,3214,40.633333,-8.6525
1864,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",285000,107,2664,40.633333,-8.6525
1865,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,96 ,2240,40.633333,-8.6525
1866,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",167500,88 ,1903,40.633333,-8.6525
1867,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,82 ,2927,40.633333,-8.6525
1868,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",340000,126,2698,40.633333,-8.6525
1869,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",420000,125,3360,40.633333,-8.6525
1870,13/08/20,Apartments,T2,To Recuperate,"Aveiro, Glória e Vera Cruz",150000,95 ,1579,40.633333,-8.6525
1871,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,40.633333,-8.6525
1872,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",187000,124,1508,40.633333,-8.6525
1873,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,91 ,2582,40.633333,-8.6525
1874,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,73 ,3151,40.633333,-8.6525
1875,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,118,1992,40.633333,-8.6525
1876,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,118,1822,40.633333,-8.6525
1877,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,94 ,2447,40.633333,-8.6525
1878,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,93 ,2312,40.633333,-8.6525
1879,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",269000,100,2690,40.633333,-8.6525
1880,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",280000,99 ,2828,40.633333,-8.6525
1881,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",313000,110,2845,40.633333,-8.6525
1882,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",324000,110,2945,40.633333,-8.6525
1883,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",250000,55 ,4545,40.633333,-8.6525
1884,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",170000,57 ,2982,40.633333,-8.6525
1885,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",150000,95 ,1579,40.633333,-8.6525
1886,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",250000,98 ,2551,40.633333,-8.6525
1887,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",231000,160,1444,40.633333,-8.6525
1888,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",225000,116,1940,40.633333,-8.6525
1889,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",220000,94 ,2340,40.633333,-8.6525
1890,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,93 ,2312,40.633333,-8.6525
1891,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",254000,99 ,2566,40.633333,-8.6525
1892,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",264000,98 ,2694,40.633333,-8.6525
1893,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,102,2304,40.633333,-8.6525
1894,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",165000,100,1650,40.633333,-8.6525
1895,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",239000,87 ,2747,40.633333,-8.6525
1896,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
1897,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
1898,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
1899,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",140000,92 ,1522,40.633333,-8.6525
1900,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,52 ,4423,40.633333,-8.6525
1901,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,53 ,4340,40.633333,-8.6525
1902,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,84 ,2738,40.633333,-8.6525
1903,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",265000,113,2345,40.633333,-8.6525
1904,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",340000,119,2857,40.633333,-8.6525
1905,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,80 ,2250,40.633333,-8.6525
1906,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",210000,59 ,3559,40.633333,-8.6525
1907,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",210000,60 ,3500,40.633333,-8.6525
1908,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",230000,118,1949,40.633333,-8.6525
1909,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,53 ,4434,40.633333,-8.6525
1910,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,75 ,3067,40.633333,-8.6525
1911,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,40.633333,-8.6525
1912,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",199000,120,1658,40.633333,-8.6525
1913,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",184000,86 ,2140,40.633333,-8.6525
1914,13/08/20,Apartments,T2,To Recuperate,"Aveiro, Glória e Vera Cruz",140000,78 ,1795,40.633333,-8.6525
1915,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,81 ,2901,40.633333,-8.6525
1916,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",179000,100,1790,40.633333,-8.6525
1917,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,90 ,2667,40.633333,-8.6525
1918,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",195000,140,1393,40.633333,-8.6525
1919,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",185000,92 ,2011,40.633333,-8.6525
1920,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",191000,70 ,2729,40.633333,-8.6525
1921,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",200000,85 ,2353,40.633333,-8.6525
1922,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",210000,73 ,2877,40.633333,-8.6525
1923,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",139000,61 ,2279,40.633333,-8.6525
1924,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",259000,99 ,2616,40.633333,-8.6525
1925,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,81 ,2901,40.633333,-8.6525
1926,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",285000,157,1815,40.633333,-8.6525
1927,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",307500,108,2847,40.633333,-8.6525
1928,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",255000,110,2318,40.633333,-8.6525
1929,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",285000,122,2336,40.633333,-8.6525
1930,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",197500,194,1018,40.633333,-8.6525
1931,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",210000,102,2059,40.633333,-8.6525
1932,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",250000,94 ,2660,40.633333,-8.6525
1933,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",167500,86 ,1948,40.633333,-8.6525
1934,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",215000,104,2067,40.633333,-8.6525
1935,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",248500,99 ,2510,40.633333,-8.6525
1936,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",140000,120,1167,40.633333,-8.6525
1937,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",160000,96 ,1667,40.633333,-8.6525
1938,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,160,1438,40.633333,-8.6525
1939,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,42 ,3095,40.633333,-8.6525
1940,13/08/20,Apartments,T0,New,"Aveiro, Glória e Vera Cruz",110000,36 ,3056,40.633333,-8.6525
1941,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,44 ,2955,40.633333,-8.6525
1942,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",123600,26 ,4754,40.633333,-8.6525
1943,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",149000,51 ,2922,40.633333,-8.6525
1944,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,42 ,3095,40.633333,-8.6525
1945,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,50 ,2500,40.633333,-8.6525
1946,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",139000,65 ,2138,40.633333,-8.6525
1947,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",132500,45 ,2944,40.633333,-8.6525
1948,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",119000,47 ,2532,40.633333,-8.6525
1949,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",139000,47 ,2957,40.633333,-8.6525
1950,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",119000,60 ,1983,40.633333,-8.6525
1951,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",132500,33 ,4015,40.633333,-8.6525
1952,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",147500,50 ,2950,40.633333,-8.6525
1953,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",114500,35 ,3271,40.633333,-8.6525
1954,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",139050,38 ,3659,40.633333,-8.6525
1955,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",147500,50 ,2950,40.633333,-8.6525
1956,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",165000,50 ,3300,40.633333,-8.6525
1957,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,32 ,4063,40.633333,-8.6525
1958,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,37 ,3514,40.633333,-8.6525
1959,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",150000,77 ,1948,40.633333,-8.6525
1960,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",124900,33 ,3785,40.633333,-8.6525
1961,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128000,53 ,2415,40.633333,-8.6525
1962,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128000,53 ,2415,40.633333,-8.6525
1963,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",150000,39 ,3846,40.633333,-8.6525
1964,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,55 ,2273,40.633333,-8.6525
1965,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",135000,36 ,3750,40.633333,-8.6525
1966,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",310800,168,1850,40.633333,-8.6525
1967,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,38 ,3289,40.633333,-8.6525
1968,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",120000,39 ,3077,40.633333,-8.6525
1969,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",132000,28 ,4714,40.633333,-8.6525
1970,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,46 ,2717,40.633333,-8.6525
1971,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128750,36 ,3576,40.633333,-8.6525
1972,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",127750,31 ,4121,40.633333,-8.6525
1973,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",133900,29 ,4617,40.633333,-8.6525
1974,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",133900,36 ,3719,40.633333,-8.6525
1975,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128750,32 ,4023,40.633333,-8.6525
1976,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",123600,31 ,3987,40.633333,-8.6525
1977,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",140000,45 ,3111,40.633333,-8.6525
1978,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,43 ,3023,40.633333,-8.6525
1979,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",117500,47 ,2500,40.633333,-8.6525
1980,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,43 ,3023,40.633333,-8.6525
1981,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",105000,40 ,2625,40.633333,-8.6525
1982,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",140000,33 ,4242,40.633333,-8.6525
1983,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",135000,50 ,2700,40.633333,-8.6525
1984,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",140000,50 ,2800,40.633333,-8.6525
1985,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",145000,36 ,4028,40.633333,-8.6525
1986,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",142000,27 ,5259,40.633333,-8.6525
1987,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128000,52 ,2462,40.633333,-8.6525
1988,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",95000,28 ,3393,40.633333,-8.6525
1989,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",115000,29 ,3966,40.633333,-8.6525
1990,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,29 ,4483,40.633333,-8.6525
1991,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",132500,33 ,4015,40.633333,-8.6525
1992,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,32 ,4063,40.633333,-8.6525
1993,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",165000,50 ,3300,40.633333,-8.6525
1994,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",260000,84 ,3095,40.633333,-8.6525
1995,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",115000,31 ,3710,40.633333,-8.6525
1996,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,37 ,3378,40.633333,-8.6525
1997,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",115000,28 ,4107,40.633333,-8.6525
1998,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",109000,45 ,2422,40.633333,-8.6525
1999,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",137500,46 ,2989,40.633333,-8.6525
2000,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",132500,46 ,2880,40.633333,-8.6525
2001,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",127500,45 ,2833,40.633333,-8.6525
2002,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128000,52 ,2462,40.633333,-8.6525
2003,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,49 ,2551,40.633333,-8.6525
2004,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",140000,45 ,3111,40.633333,-8.6525
2005,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,43 ,3023,40.633333,-8.6525
2006,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",135000,35 ,3857,40.633333,-8.6525
2007,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",129500,45 ,2878,40.633333,-8.6525
2008,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",130000,37 ,3514,40.633333,-8.6525
2009,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",140000,34 ,4118,40.633333,-8.6525
2010,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",120000,33 ,3636,40.633333,-8.6525
2011,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",115000,24 ,4792,40.633333,-8.6525
2012,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",140000,32 ,4375,40.633333,-8.6525
2013,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",132500,30 ,4417,40.633333,-8.6525
2014,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",125000,43 ,2907,40.633333,-8.6525
2015,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",127500,35 ,3643,40.633333,-8.6525
2016,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128000,53 ,2415,40.633333,-8.6525
2017,13/08/20,Apartments,T0,Used,"Aveiro, Glória e Vera Cruz",128000,53 ,2415,40.633333,-8.6525
2018,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",310000,197,1574,40.633333,-8.6525
2019,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",197000,119,1655,40.633333,-8.6525
2020,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",288000,149,1933,40.633333,-8.6525
2021,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",290000,138,2101,40.633333,-8.6525
2022,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",267500,125,2140,40.633333,-8.6525
2023,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",267500,130,2058,40.633333,-8.6525
2024,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",220000,130,1692,40.633333,-8.6525
2025,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",220000,129,1705,40.633333,-8.6525
2026,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",550000,122,4508,40.633333,-8.6525
2027,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",225000,146,1541,40.633333,-8.6525
2028,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",300000,140,2143,40.633333,-8.6525
2029,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",196000,91 ,2154,40.633333,-8.6525
2030,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",290000,138,2101,40.633333,-8.6525
2031,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",316500,113,2801,40.633333,-8.6525
2032,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",395000,141,2801,40.633333,-8.6525
2033,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",395000,141,2801,40.633333,-8.6525
2034,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",316500,113,2801,40.633333,-8.6525
2035,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",175000,125,1400,40.633333,-8.6525
2036,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",161500,103,1568,40.633333,-8.6525
2037,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",225000,146,1541,40.633333,-8.6525
2038,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",450000,205,2195,40.633333,-8.6525
2039,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",145000,93 ,1559,40.633333,-8.6525
2040,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",375000,239,1569,40.633333,-8.6525
2041,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",165000,112,1473,40.633333,-8.6525
2042,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",350000,121,2893,40.633333,-8.6525
2043,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",180000,93 ,1935,40.633333,-8.6525
2044,13/08/20,Apartments,T3,Used,"Aveiro, Glória e Vera Cruz",160000,95 ,1684,40.633333,-8.6525
